book_id;publication_year;availability
68600;2016;TRUE
68601;1981;TRUE
68601;1981;FALSE
68602;2016;FALSE
68603;2004;TRUE
68604;2007;FALSE
68605;2013;FALSE
68606;2012;FALSE
68607;1999;TRUE
68608;2016;TRUE
68609;2015;TRUE
68609;2015;TRUE
68610;2014;FALSE
68611;1968;FALSE
68612;2017;TRUE
68613;2009;TRUE
68614;2016;FALSE
68614;2016;TRUE
68615;2015;FALSE
68616;2012;FALSE
68617;2008;FALSE
68618;2016;FALSE
68619;2017;FALSE
68620;2014;FALSE
68621;2002;FALSE
68622;2013;TRUE
68623;2014;FALSE
68624;1978;FALSE
68625;1992;TRUE
68626;2006;TRUE
68627;2007;FALSE
68628;2014;FALSE
68629;2015;TRUE
68630;1998;FALSE
68631;2014;FALSE
68632;2013;TRUE
68633;1970;TRUE
68633;1970;TRUE
68634;1994;TRUE
68634;1994;FALSE
68635;2010;TRUE
68636;1946;TRUE
68636;1946;FALSE
68636;1946;FALSE
68636;1946;FALSE
68636;1946;FALSE
68637;2017;FALSE
68638;2013;TRUE
68638;2013;FALSE
68639;1922;TRUE
68640;2015;FALSE
68640;2015;FALSE
68641;2017;FALSE
68642;2009;TRUE
68643;2002;TRUE
68644;2014;TRUE
68645;2014;TRUE
68645;2014;TRUE
68646;2016;FALSE
68647;2007;TRUE
68648;2015;FALSE
68649;2008;FALSE
68650;2015;FALSE
68651;2017;TRUE
68652;2015;TRUE
68652;2015;FALSE
68653;2012;FALSE
68654;2011;TRUE
68655;2000;FALSE
68656;2009;FALSE
68657;2013;TRUE
68658;2012;TRUE
68659;1985;FALSE
68660;2002;TRUE
68661;2014;TRUE
68662;2014;FALSE
68663;2011;FALSE
68664;2015;TRUE
68665;2016;FALSE
68666;2013;FALSE
68667;2017;FALSE
68668;2012;TRUE
68669;2014;FALSE
68670;2015;FALSE
68671;2006;FALSE
68672;2015;FALSE
68673;2014;FALSE
68674;2017;TRUE
68675;2015;FALSE
68675;2015;FALSE
68676;1985;TRUE
68677;2017;TRUE
68678;1996;FALSE
68679;2012;FALSE
68680;2015;TRUE
68681;2016;FALSE
68682;1996;TRUE
68683;1987;TRUE
68684;2017;TRUE
68685;2000;TRUE
68686;2009;FALSE
68687;2016;FALSE
68688;2006;TRUE
68689;2010;TRUE
68690;2014;TRUE
68691;2002;FALSE
68692;2007;TRUE
68693;2010;TRUE
68694;2000;FALSE
68695;2010;FALSE
68696;2015;TRUE
68697;2009;TRUE
68698;2015;TRUE
68699;2007;FALSE
68700;1926;FALSE
68701;1994;TRUE
68702;1954;TRUE
68703;2013;TRUE
68704;2010;TRUE
68705;1900;TRUE
68706;2013;FALSE
68707;2008;TRUE
68707;2008;FALSE
68708;2014;TRUE
68709;1974;TRUE
68710;1967;FALSE
68711;1983;TRUE
68712;1943;TRUE
68713;2013;FALSE
68714;2011;TRUE
68715;2013;FALSE
68716;2014;TRUE
68717;1984;TRUE
68718;2014;FALSE
68719;2012;TRUE
68720;2011;FALSE
68721;2004;FALSE
68722;2009;TRUE
68723;2015;TRUE
68724;2015;FALSE
68725;2013;TRUE
68726;2016;FALSE
68727;2017;TRUE
68728;2014;FALSE
68729;1991;FALSE
68730;2016;FALSE
68731;2015;TRUE
68732;2014;FALSE
68733;2016;FALSE
68734;2006;FALSE
68734;2006;TRUE
68735;2012;FALSE
68736;2010;FALSE
68737;2016;FALSE
68738;2010;FALSE
68738;2010;TRUE
68739;2017;FALSE
68740;1992;TRUE
68740;1992;FALSE
68741;2004;FALSE
68742;1971;FALSE
68743;2012;TRUE
68744;2001;TRUE
68745;2012;FALSE
68746;1989;TRUE
68747;1952;TRUE
68748;2012;TRUE
68749;1968;TRUE
68750;2016;TRUE
68751;2015;TRUE
68752;2013;TRUE
68753;2009;FALSE
68754;1995;FALSE
68755;2002;FALSE
68756;2011;TRUE
68757;2012;FALSE
68757;2012;FALSE
68758;2015;TRUE
68759;2017;FALSE
68760;2003;FALSE
68761;2015;FALSE
68762;2008;FALSE
68763;2006;TRUE
68764;2012;TRUE
68765;2013;FALSE
68766;2016;FALSE
68766;2016;FALSE
68767;2017;TRUE
68768;1995;FALSE
68768;1995;TRUE
68769;1983;FALSE
68770;2010;TRUE
68771;2010;FALSE
68772;2015;FALSE
68773;2013;TRUE
68774;2016;TRUE
68775;2012;TRUE
68776;1969;TRUE
68777;1988;FALSE
68777;1988;FALSE
68778;2014;FALSE
68779;2014;FALSE
68780;2008;FALSE
68781;2015;TRUE
68782;2013;TRUE
68783;2017;FALSE
68784;2017;FALSE
68785;2013;FALSE
68786;2015;FALSE
68787;1974;FALSE
68788;2013;TRUE
68788;2013;FALSE
68789;2017;FALSE
68790;2017;TRUE
68791;2009;TRUE
68792;2001;FALSE
68793;2017;FALSE
68794;2016;FALSE
68795;1995;TRUE
68796;2010;TRUE
68797;2005;FALSE
68798;1969;TRUE
68799;2016;FALSE
68800;1996;FALSE
68801;2017;FALSE
68802;2008;TRUE
68803;1981;FALSE
68804;2014;TRUE
68805;2016;FALSE
68805;2016;TRUE
68806;2008;TRUE
68807;2010;FALSE
68808;1999;FALSE
68809;2010;TRUE
68810;2000;TRUE
68810;2000;FALSE
68810;2000;FALSE
68811;2002;TRUE
68812;2006;TRUE
68813;1991;TRUE
68814;2017;FALSE
68815;2015;TRUE
68816;2005;FALSE
68817;1992;TRUE
68818;2013;TRUE
68818;2013;TRUE
68819;2014;TRUE
68820;2017;FALSE
68821;2011;TRUE
68822;2016;FALSE
68822;2016;FALSE
68823;2011;FALSE
68824;1998;TRUE
68825;2002;TRUE
68826;2010;TRUE
68827;1923;TRUE
68828;1967;TRUE
68829;2016;FALSE
68830;2011;TRUE
68831;2015;FALSE
68831;2015;FALSE
68832;2009;TRUE
68833;2016;FALSE
68833;2016;TRUE
68834;2014;TRUE
68834;2014;TRUE
68835;2015;TRUE
68836;2013;TRUE
68837;1965;TRUE
68838;2001;TRUE
68839;2010;FALSE
68839;2010;FALSE
68839;2010;FALSE
68840;2011;TRUE
68841;2012;TRUE
68842;1971;TRUE
68842;1971;FALSE
68843;2013;TRUE
68844;2015;TRUE
68845;2009;TRUE
68846;2016;TRUE
68847;1987;TRUE
68848;2011;TRUE
68849;1984;TRUE
68850;2012;TRUE
68851;2012;TRUE
68852;2016;FALSE
68853;2015;FALSE
68854;2012;FALSE
68855;2014;FALSE
68856;2010;FALSE
68857;2008;TRUE
68858;1999;FALSE
68859;2013;FALSE
68860;1901;TRUE
68861;2016;TRUE
68862;2012;TRUE
68863;2010;TRUE
68864;2004;TRUE
68865;2015;TRUE
68865;2015;TRUE
68865;2015;TRUE
68865;2015;FALSE
68865;2015;FALSE
68865;2015;TRUE
68866;2010;TRUE
68867;2016;FALSE
68868;2016;FALSE
68869;1961;TRUE
68870;2007;TRUE
68871;2016;TRUE
68871;2016;TRUE
68872;2016;FALSE
68873;2015;FALSE
68874;1999;TRUE
68875;1935;TRUE
68876;2014;FALSE
68877;2010;TRUE
68878;2016;FALSE
68879;2004;FALSE
68880;2016;TRUE
68880;2016;FALSE
68881;2016;FALSE
68882;2014;TRUE
68883;2016;TRUE
68884;1989;TRUE
68885;2010;FALSE
68886;2016;FALSE
68887;2004;FALSE
68887;2004;TRUE
68888;2012;FALSE
68888;2012;FALSE
68889;1998;TRUE
68890;2017;FALSE
68890;2017;TRUE
68891;2009;FALSE
68892;2016;TRUE
68893;2012;TRUE
68894;2011;FALSE
68895;2007;FALSE
68896;2013;TRUE
68896;2013;TRUE
68897;2010;FALSE
68898;2010;TRUE
68899;2007;FALSE
68900;1990;TRUE
68900;1990;FALSE
68901;1969;FALSE
68902;2013;TRUE
68902;2013;TRUE
68902;2013;TRUE
68903;2010;FALSE
68904;2014;TRUE
68905;1994;FALSE
68906;1989;FALSE
68907;2017;TRUE
68907;2017;FALSE
68908;2005;FALSE
68909;2005;FALSE
68910;2008;TRUE
68911;2014;TRUE
68912;2015;FALSE
68913;2010;FALSE
68914;2004;FALSE
68915;2009;TRUE
68916;2010;TRUE
68917;2016;TRUE
68918;2017;TRUE
68919;1977;FALSE
68920;2013;FALSE
68920;2013;FALSE
68921;2009;FALSE
68922;2008;FALSE
68923;2011;TRUE
68924;2015;TRUE
68925;2015;FALSE
68926;2011;TRUE
68927;2013;FALSE
68928;2001;TRUE
68929;2013;FALSE
68930;2007;FALSE
68930;2007;FALSE
68931;2008;FALSE
68932;1990;FALSE
68932;1990;FALSE
68933;2016;FALSE
68934;2013;TRUE
68935;2003;FALSE
68936;2006;TRUE
68937;2008;TRUE
68938;2010;TRUE
68939;2017;TRUE
68940;1919;TRUE
68941;2017;TRUE
68941;2017;FALSE
68942;2012;FALSE
68943;2013;FALSE
68944;2016;TRUE
68945;2001;FALSE
68946;2011;FALSE
68946;2011;FALSE
68947;1997;TRUE
68947;1997;FALSE
68948;1987;TRUE
68949;2016;FALSE
68950;2015;TRUE
68951;2014;TRUE
68951;2014;TRUE
68952;2013;TRUE
68953;2012;TRUE
68954;2012;TRUE
68954;2012;FALSE
68954;2012;FALSE
68955;2013;FALSE
68956;2016;FALSE
68957;1993;TRUE
68957;1993;TRUE
68957;1993;TRUE
68958;1995;FALSE
68959;2017;FALSE
68960;1968;FALSE
68961;2014;FALSE
68962;2012;FALSE
68963;2009;TRUE
68964;2014;FALSE
68965;2006;TRUE
68965;2006;FALSE
68965;2006;FALSE
68965;2006;TRUE
68966;2011;FALSE
68967;2015;FALSE
68968;1881;TRUE
68969;2011;TRUE
68970;2007;TRUE
68971;2017;TRUE
68972;2015;TRUE
68973;2008;TRUE
68974;2011;FALSE
68975;2015;FALSE
68976;2013;TRUE
68977;1911;FALSE
68978;2012;FALSE
68979;2016;TRUE
68980;2013;FALSE
68981;2000;TRUE
68982;1996;FALSE
68983;2013;FALSE
68984;1958;TRUE
68985;1953;TRUE
68986;1995;FALSE
68987;2013;FALSE
68988;2013;TRUE
68989;2016;FALSE
68989;2016;TRUE
68990;2011;FALSE
68990;2011;TRUE
68991;2008;FALSE
68992;2015;FALSE
68993;1989;FALSE
68994;2016;FALSE
68995;2010;FALSE
68996;1998;TRUE
68997;2013;TRUE
68998;2011;TRUE
68999;2017;TRUE
69000;2006;FALSE
69001;2011;FALSE
69002;2008;FALSE
69003;2017;TRUE
69004;2014;TRUE
69005;2012;TRUE
69006;2016;FALSE
69007;2015;FALSE
69008;1965;TRUE
69009;2010;TRUE
69010;1900;TRUE
69011;1999;FALSE
69012;2004;FALSE
69013;2013;TRUE
69014;1992;TRUE
69015;2017;TRUE
69016;2015;FALSE
69017;2008;FALSE
69018;2012;FALSE
69019;2015;FALSE
69020;2008;FALSE
69020;2008;TRUE
69020;2008;TRUE
69021;1979;TRUE
69022;2017;TRUE
69023;2016;FALSE
69024;1998;TRUE
69025;1999;TRUE
69026;1943;FALSE
69027;1980;TRUE
69028;2010;TRUE
69029;1967;FALSE
69030;1985;FALSE
69031;2013;FALSE
69032;2003;TRUE
69033;2015;TRUE
69034;2016;TRUE
69035;2010;TRUE
69036;2015;FALSE
69037;2009;TRUE
69038;2012;FALSE
69039;1983;FALSE
69040;2006;TRUE
69040;2006;TRUE
69041;2010;TRUE
69042;2008;FALSE
69043;2015;FALSE
69044;2017;TRUE
69045;2015;TRUE
69046;2016;TRUE
69047;2017;FALSE
69048;2012;TRUE
69049;1936;TRUE
69050;2009;FALSE
69051;2010;FALSE
69052;2016;TRUE
69053;1973;TRUE
69054;2012;FALSE
69055;2007;TRUE
69056;2015;FALSE
69057;2016;TRUE
69058;2017;TRUE
69059;1992;TRUE
69060;2015;TRUE
69061;1987;TRUE
69062;2008;FALSE
69063;1966;FALSE
69063;1966;FALSE
69064;1971;TRUE
69065;2004;TRUE
69066;2013;FALSE
69067;2014;FALSE
69068;2008;TRUE
69069;2013;TRUE
69069;2013;TRUE
69070;1997;FALSE
69071;2014;TRUE
69072;2014;FALSE
69073;2017;TRUE
69074;2012;TRUE
69074;2012;TRUE
69075;1972;TRUE
69076;1996;TRUE
69077;2013;FALSE
69078;2017;FALSE
69079;1989;TRUE
69080;1989;FALSE
69081;1993;FALSE
69082;2015;FALSE
69083;2016;FALSE
69084;2016;TRUE
69085;2005;FALSE
69085;2005;TRUE
69085;2005;FALSE
69085;2005;TRUE
69086;2014;TRUE
69087;2016;TRUE
69088;2015;FALSE
69089;2015;FALSE
69090;2015;FALSE
69091;1997;TRUE
69092;2012;TRUE
69093;2008;TRUE
69094;2010;TRUE
69095;2015;FALSE
69096;1979;TRUE
69097;2011;FALSE
69098;2017;TRUE
69099;1996;TRUE
69100;2004;FALSE
69100;2004;FALSE
69101;2010;TRUE
69102;2015;FALSE
69103;2014;TRUE
69104;2001;TRUE
69105;2016;TRUE
69106;2015;TRUE
69107;2007;TRUE
69108;1947;FALSE
69109;2012;FALSE
69110;2015;TRUE
69111;2014;TRUE
69112;2014;FALSE
69113;2016;FALSE
69114;2004;TRUE
69115;1983;FALSE
69116;1967;TRUE
69117;2012;FALSE
69117;2012;TRUE
69118;2011;FALSE
69119;2017;TRUE
69120;2017;FALSE
69121;2005;TRUE
69122;2014;FALSE
69123;2015;TRUE
69124;2014;TRUE
69124;2014;TRUE
69124;2014;FALSE
69125;2016;FALSE
69126;2013;FALSE
69127;2015;TRUE
69128;2015;FALSE
69129;2014;FALSE
69130;2012;TRUE
69131;1875;FALSE
69131;1875;FALSE
69132;2013;FALSE
69133;2007;TRUE
69134;2014;TRUE
69135;2016;TRUE
69136;1975;TRUE
69137;2013;TRUE
69138;2016;FALSE
69139;2014;TRUE
69139;2014;FALSE
69140;2014;FALSE
69140;2014;TRUE
69140;2014;FALSE
69141;2011;FALSE
69142;2008;FALSE
69143;1988;FALSE
69144;2007;FALSE
69145;1909;TRUE
69146;2013;FALSE
69147;1970;FALSE
69148;2002;TRUE
69148;2002;FALSE
69149;2012;TRUE
69150;2017;TRUE
69151;2006;TRUE
69152;2016;TRUE
69153;2006;TRUE
69154;1998;FALSE
69155;2016;FALSE
69156;1966;TRUE
69157;2003;TRUE
69158;2013;TRUE
69159;2003;FALSE
69160;2004;TRUE
69161;1894;TRUE
69162;2013;TRUE
69162;2013;TRUE
69163;2002;FALSE
69164;2016;FALSE
69164;2016;TRUE
69165;2014;FALSE
69166;1992;TRUE
69167;2008;FALSE
69168;2016;TRUE
69169;1946;FALSE
69170;2016;FALSE
69170;2016;TRUE
69171;2011;TRUE
69172;2017;FALSE
69173;2016;FALSE
69174;1963;TRUE
69175;2014;FALSE
69175;2014;FALSE
69176;2004;TRUE
69177;2005;FALSE
69177;2005;FALSE
69177;2005;TRUE
69178;1976;TRUE
69179;2012;TRUE
69180;2016;FALSE
69181;2012;TRUE
69182;2008;FALSE
69183;2012;TRUE
69184;2005;FALSE
69184;2005;FALSE
69184;2005;FALSE
69184;2005;TRUE
69185;2013;TRUE
69186;1969;FALSE
69187;2013;TRUE
69188;2015;FALSE
69189;2012;FALSE
69190;2012;TRUE
69191;2015;TRUE
69192;2014;FALSE
69193;1993;FALSE
69194;2015;FALSE
69195;2007;FALSE
69196;1998;FALSE
69197;1901;FALSE
69197;1901;TRUE
69198;1994;TRUE
69198;1994;TRUE
69199;2012;FALSE
69200;2012;TRUE
69201;2007;TRUE
69202;1991;TRUE
69203;2015;TRUE
69204;1998;TRUE
69204;1998;TRUE
69205;2015;TRUE
69206;2016;TRUE
69206;2016;TRUE
69207;2012;TRUE
69208;2017;TRUE
69209;2010;FALSE
69210;2010;TRUE
69210;2010;FALSE
69211;1984;FALSE
69212;1937;FALSE
69213;2016;TRUE
69213;2016;FALSE
69213;2016;FALSE
69214;2003;FALSE
69215;2007;FALSE
69216;1935;TRUE
69217;2001;TRUE
69218;2016;TRUE
69219;2013;TRUE
69219;2013;FALSE
69220;1992;TRUE
69221;2015;FALSE
69222;2014;FALSE
69223;2011;TRUE
69224;2014;TRUE
69225;2011;FALSE
69226;2009;FALSE
69227;2016;FALSE
69227;2016;TRUE
69228;2013;FALSE
69229;1993;FALSE
69230;2012;FALSE
69231;2015;FALSE
69232;2015;TRUE
69233;2010;FALSE
69234;2015;FALSE
69235;2006;FALSE
69236;2012;FALSE
69236;2012;FALSE
69237;2014;TRUE
69238;2014;FALSE
69239;2016;TRUE
69240;1997;TRUE
69241;1983;FALSE
69242;2009;FALSE
69243;2014;FALSE
69243;2014;FALSE
69244;2002;TRUE
69245;1989;TRUE
69245;1989;FALSE
69246;2010;FALSE
69247;2004;TRUE
69248;2009;FALSE
69249;2013;FALSE
69250;2004;FALSE
69251;2008;TRUE
69252;2007;FALSE
69253;2015;TRUE
69254;2012;FALSE
69255;2016;TRUE
69256;2007;FALSE
69257;1911;FALSE
69258;2017;TRUE
69259;2013;FALSE
69260;1984;FALSE
69261;2017;FALSE
69261;2017;FALSE
69262;2017;TRUE
69263;2007;TRUE
69264;2011;FALSE
69265;2015;TRUE
69265;2015;FALSE
69266;2015;TRUE
69267;2002;TRUE
69268;1971;TRUE
69269;2012;FALSE
69270;2008;TRUE
69271;2012;FALSE
69272;2011;TRUE
69273;2013;TRUE
69274;2016;FALSE
69275;2015;TRUE
69276;2014;TRUE
69277;2014;FALSE
69278;1972;TRUE
69279;2016;TRUE
69280;2008;FALSE
69281;2003;FALSE
69282;2012;FALSE
69283;1999;TRUE
69284;2014;TRUE
69285;2012;TRUE
69286;1987;FALSE
69287;1881;TRUE
69288;1952;TRUE
69289;2010;TRUE
69290;1999;TRUE
69290;1999;FALSE
69291;2006;FALSE
69292;2017;FALSE
69292;2017;FALSE
69293;2016;FALSE
69294;2012;FALSE
69295;2014;TRUE
69296;2002;FALSE
69297;2010;TRUE
69298;1910;FALSE
69299;2016;FALSE
69300;2016;TRUE
69301;2016;TRUE
69302;1997;TRUE
69303;2015;FALSE
69304;2012;FALSE
69305;2014;FALSE
69306;2016;TRUE
69307;2005;FALSE
69308;2006;TRUE
69309;2016;FALSE
69310;2010;TRUE
69311;1969;FALSE
69312;2001;FALSE
69313;2009;TRUE
69314;1997;TRUE
69315;2005;FALSE
69316;2013;TRUE
69316;2013;TRUE
69317;2016;FALSE
69318;2015;TRUE
69319;2013;TRUE
69320;2012;FALSE
69321;1983;TRUE
69322;2010;TRUE
69323;2017;TRUE
69324;1996;FALSE
69325;2016;FALSE
69326;2015;FALSE
69327;2008;TRUE
69328;2012;FALSE
69329;2014;FALSE
69329;2014;FALSE
69330;2012;TRUE
69331;1995;TRUE
69332;2006;FALSE
69333;2013;FALSE
69334;2009;TRUE
69335;2014;TRUE
69336;2017;FALSE
69337;2012;TRUE
69338;2012;FALSE
69339;2011;TRUE
69340;2011;TRUE
69341;2009;TRUE
69342;1931;TRUE
69343;2013;TRUE
69344;2014;TRUE
69345;1919;FALSE
69346;2012;FALSE
69347;2004;TRUE
69348;2009;TRUE
69349;2015;FALSE
69350;2011;TRUE
69351;2011;TRUE
69352;2015;TRUE
69352;2015;TRUE
69353;2015;TRUE
69354;2004;TRUE
69355;2012;TRUE
69356;2017;TRUE
69357;2012;TRUE
69358;2014;TRUE
69359;1996;TRUE
69360;2016;TRUE
69361;2008;TRUE
69362;2010;TRUE
69363;2002;FALSE
69364;2014;FALSE
69364;2014;TRUE
69365;2001;FALSE
69366;1991;TRUE
69366;1991;TRUE
69367;2008;FALSE
69368;2016;TRUE
69369;2017;TRUE
69370;2009;TRUE
69371;2013;TRUE
69371;2013;TRUE
69372;2014;FALSE
69373;2009;TRUE
69374;2006;FALSE
69375;2015;TRUE
69376;2005;TRUE
69377;2011;FALSE
69378;2013;TRUE
69379;2016;FALSE
69380;2016;FALSE
69381;2013;FALSE
69381;2013;FALSE
69382;2015;FALSE
69382;2015;FALSE
69383;2011;FALSE
69384;2013;TRUE
69385;1997;FALSE
69386;2013;FALSE
69387;2008;FALSE
69388;2012;FALSE
69389;2011;TRUE
69390;1968;FALSE
69391;2015;FALSE
69391;2015;FALSE
69392;2002;TRUE
69393;1957;FALSE
69394;2015;TRUE
69395;2016;TRUE
69396;2016;FALSE
69397;2009;TRUE
69398;2017;FALSE
69398;2017;TRUE
69398;2017;FALSE
69398;2017;FALSE
69398;2017;FALSE
69399;2014;FALSE
69400;2009;FALSE
69401;1998;TRUE
69402;2012;TRUE
69403;1938;TRUE
69404;2011;FALSE
69404;2011;TRUE
69405;2017;FALSE
69406;1988;FALSE
69406;1988;FALSE
69407;1904;TRUE
69408;2010;TRUE
69409;1935;FALSE
69410;2006;TRUE
69411;2014;FALSE
69412;1998;FALSE
69413;2008;TRUE
69414;2014;FALSE
69415;1956;FALSE
69416;2016;FALSE
69417;1970;TRUE
69418;2009;FALSE
69419;2015;FALSE
69420;2002;FALSE
69421;2015;TRUE
69422;2008;FALSE
69423;2013;FALSE
69424;2004;FALSE
69425;2011;FALSE
69426;2015;FALSE
69426;2015;FALSE
69427;1925;FALSE
69428;2015;FALSE
69429;2013;FALSE
69430;2016;TRUE
69431;1957;TRUE
69431;1957;TRUE
69431;1957;TRUE
69431;1957;FALSE
69431;1957;TRUE
69431;1957;TRUE
69431;1957;FALSE
69431;1957;TRUE
69431;1957;TRUE
69431;1957;FALSE
69431;1957;TRUE
69431;1957;TRUE
69431;1957;FALSE
69431;1957;FALSE
69431;1957;FALSE
69431;1957;FALSE
69431;1957;TRUE
69431;1957;FALSE
69431;1957;TRUE
69431;1957;TRUE
69431;1957;FALSE
69431;1957;FALSE
69432;2011;TRUE
69433;1967;FALSE
69434;2013;FALSE
69435;2014;TRUE
69436;1953;FALSE
69437;2016;TRUE
69437;2016;TRUE
69438;2014;TRUE
69439;2016;FALSE
69439;2016;FALSE
69440;2010;TRUE
69441;2013;TRUE
69442;2006;FALSE
69443;2011;TRUE
69444;2017;TRUE
69444;2017;FALSE
69445;1999;TRUE
69446;2015;FALSE
69447;1993;FALSE
69448;2014;FALSE
69449;1970;TRUE
69450;2001;TRUE
69451;1969;TRUE
69452;2014;TRUE
69453;2015;FALSE
69454;2015;TRUE
69455;2014;FALSE
69456;2014;FALSE
69457;2008;TRUE
69458;2014;TRUE
69459;1996;TRUE
69460;1940;FALSE
69461;1997;TRUE
69462;2013;TRUE
69462;2013;TRUE
69463;1937;FALSE
69464;2012;TRUE
69465;2011;FALSE
69465;2011;FALSE
69466;1974;TRUE
69467;2012;FALSE
69468;2012;FALSE
69469;2014;FALSE
69470;2014;FALSE
69471;2013;TRUE
69472;2015;TRUE
69473;2011;TRUE
69474;2006;FALSE
69475;2017;FALSE
69476;2016;TRUE
69477;2011;FALSE
69478;2014;TRUE
69479;2000;FALSE
69480;2015;TRUE
69481;2015;FALSE
69482;2014;FALSE
69483;2013;FALSE
69483;2013;FALSE
69484;1990;TRUE
69485;2013;TRUE
69486;2005;FALSE
69487;2011;FALSE
69488;2005;TRUE
69489;2008;FALSE
69490;2015;FALSE
69491;2015;TRUE
69492;2017;FALSE
69493;2009;FALSE
69494;2016;FALSE
69495;2015;TRUE
69496;2012;TRUE
69497;2016;FALSE
69498;2009;TRUE
69499;2016;TRUE
69500;1981;TRUE
69501;2004;TRUE
69502;2016;TRUE
69503;2015;FALSE
69504;2015;TRUE
69505;2014;TRUE
69506;2013;TRUE
69507;2001;TRUE
69508;2016;FALSE
69509;2014;TRUE
69510;2017;FALSE
69510;2017;FALSE
69511;2013;FALSE
69512;2015;TRUE
69513;2014;FALSE
69514;2016;FALSE
69515;2012;FALSE
69516;2008;FALSE
69517;2013;TRUE
69518;2011;FALSE
69519;2014;FALSE
69520;2008;TRUE
69521;2013;FALSE
69522;2014;TRUE
69522;2014;TRUE
69523;2003;FALSE
69524;2010;FALSE
69525;2010;TRUE
69526;2012;FALSE
69527;2015;FALSE
69528;2015;FALSE
69529;2013;TRUE
69530;2013;TRUE
69531;2012;TRUE
69532;2015;TRUE
69533;2016;TRUE
69534;2017;TRUE
69535;1975;TRUE
69536;2007;FALSE
69537;1978;FALSE
69538;2015;TRUE
69539;1900;TRUE
69540;2011;FALSE
69541;1982;TRUE
69542;2014;FALSE
69542;2014;TRUE
69542;2014;TRUE
69542;2014;FALSE
69543;2016;TRUE
69544;2004;TRUE
69545;1996;TRUE
69545;1996;TRUE
69546;2014;FALSE
69547;2012;TRUE
69548;2013;FALSE
69549;2017;TRUE
69550;1999;TRUE
69551;1999;TRUE
69552;1996;FALSE
69553;2004;TRUE
69554;2016;FALSE
69555;2009;FALSE
69556;2011;FALSE
69557;2015;TRUE
69558;2015;TRUE
69559;2013;TRUE
69560;2013;TRUE
69561;2016;FALSE
69562;2014;TRUE
69562;2014;TRUE
69562;2014;FALSE
69563;1997;TRUE
69564;2009;TRUE
69564;2009;FALSE
69564;2009;TRUE
69565;2013;FALSE
69566;1884;TRUE
69566;1884;FALSE
69566;1884;FALSE
69566;1884;FALSE
69566;1884;TRUE
69566;1884;TRUE
69567;2006;TRUE
69568;2008;FALSE
69569;2005;TRUE
69570;2014;TRUE
69571;2016;TRUE
69571;2016;TRUE
69572;2014;TRUE
69573;2010;FALSE
69574;2015;FALSE
69575;2010;TRUE
69576;2016;FALSE
69577;2014;FALSE
69578;1997;FALSE
69579;2013;FALSE
69580;2015;FALSE
69581;2010;TRUE
69582;2015;FALSE
69583;2016;TRUE
69584;2016;TRUE
69585;2015;FALSE
69586;2016;TRUE
69587;2015;TRUE
69588;1914;TRUE
69589;2011;FALSE
69590;2009;TRUE
69591;1975;TRUE
69592;2010;TRUE
69593;2014;FALSE
69594;2014;TRUE
69595;2012;FALSE
69596;2007;FALSE
69597;2000;TRUE
69598;1982;TRUE
69599;2011;FALSE
69600;2013;FALSE
69601;1859;TRUE
69602;1980;FALSE
69603;2013;FALSE
69604;2014;FALSE
69605;2016;FALSE
69606;2010;TRUE
69607;2007;TRUE
69608;1971;FALSE
69609;2016;TRUE
69610;1977;TRUE
69611;2014;FALSE
69612;1990;TRUE
69613;2015;FALSE
69614;1989;FALSE
69615;2013;FALSE
69616;2015;TRUE
69617;2017;FALSE
69618;2010;FALSE
69618;2010;FALSE
69619;2016;TRUE
69620;2016;TRUE
69621;2015;FALSE
69622;2012;FALSE
69623;1998;TRUE
69624;2016;FALSE
69625;2009;TRUE
69626;1943;FALSE
69627;2013;TRUE
69627;2013;FALSE
69628;2016;FALSE
69629;2009;FALSE
69630;2011;FALSE
69631;1971;TRUE
69632;2015;FALSE
69633;2008;FALSE
69634;2017;TRUE
69635;2015;TRUE
69636;2007;TRUE
69637;2017;FALSE
69638;2017;TRUE
69639;1992;FALSE
69640;2011;TRUE
69640;2011;FALSE
69641;1990;TRUE
69642;2015;TRUE
69642;2015;TRUE
69643;2016;TRUE
69644;2010;TRUE
69645;2012;TRUE
69646;2016;TRUE
69647;2016;TRUE
69648;2006;TRUE
69649;2016;FALSE
69650;2014;FALSE
69651;2017;TRUE
69652;2015;FALSE
69652;2015;TRUE
69653;2015;FALSE
69654;2017;FALSE
69655;2013;TRUE
69656;2017;FALSE
69656;2017;FALSE
69657;2011;FALSE
69658;2015;FALSE
69659;2013;FALSE
69660;2016;FALSE
69661;2014;FALSE
69662;1997;FALSE
69663;2008;TRUE
69664;2001;TRUE
69665;2013;FALSE
69666;2012;FALSE
69667;2009;TRUE
69668;2016;TRUE
69669;2015;TRUE
69670;2001;TRUE
69671;2016;TRUE
69672;2012;FALSE
69673;2012;FALSE
69674;1987;TRUE
69674;1987;TRUE
69675;2015;FALSE
69676;1875;TRUE
69677;2017;FALSE
69678;2015;TRUE
69679;2014;FALSE
69680;2014;FALSE
69681;2007;FALSE
69682;2008;TRUE
69683;2010;TRUE
69684;1963;TRUE
69685;2012;FALSE
69686;2008;TRUE
69687;2015;FALSE
69688;2014;TRUE
69689;1942;FALSE
69690;2005;FALSE
69691;1992;FALSE
69692;2005;TRUE
69693;1959;TRUE
69694;2010;TRUE
69695;1971;TRUE
69696;1998;FALSE
